CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg,serial_number,ont_model,software_version,description
46277,2026-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"ER, VARIAS DESCONEXIONES",2026-03-20,1500374,ACTIVO,VISTA BELLA,XPONDD91A1D6,AC,BASINTF250,,XPONDD91A1D6,,3.0,46277,-24.192300862506347,58504F4EDD91A1D6,MN-CATVDUALM,V1R007C00S001,46646
14694,2026-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,"ER, SE RECOMIENDA VISITA",2026-03-20,1500046,ACTIVO,PEDREGAL,XPONDD4C6CDA,AC,BASINT20,,XPONDD4C6CDA,,3.0,14694,-22.542265240904673,58504F4EDD4C6CDA,MN-CATV2,V1.7.1,29054
46615,2026-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, SE RECOMIENDA VISITA",2026-03-19,1500046,ACTIVO,PEDREGAL,HWTCAF9065D1,AC,BASINTF250,2026-12-03,HWTCAF9065D1,-261.0,2.0,nan,,58504F4EDD91A8DE,MN-CATVDUALM,V1R007C00S001,29555
46190,2026-03-17,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC RICARDO,nan,2026-03-17,1501177,ACTIVO,NINO ARTILLERO,XPONDD7EA9A6,AC,BASINTF250,,XPONDD7EA9A6,,0.0,46190,-27.8396140609639,58504F4EDD7EA9A6,MN-CATVDUALM,V1R007C00S001,46277
34833,2026-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,"ER, SE RECOMIENDA VISITA",2026-03-21,1500046,ACTIVO,PERIODISMO,OPTI38C066B5,AC,BASINT20,,OPTI38C066B5,,4.0,34833,-23.039023224043817,4F50544938C066B5,IGD,0,14694
42138,2026-03-17,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL,"ER, SE RECOMIENDA VISITA",2026-03-21,1500046,ACTIVO,PERIODISMO,HWTCAF9065C5,AC,BASINTF250,2023-04-01,HWTCAF9065C5,1081.0,4.0,42138,-24.892580259562802,48575443AF9065C5,MONUV411,V2.4.12,2486
42138,2026-03-17,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL,"ER, SE RECOMIENDA VISITA",2026-03-21,1500046,ACTIVO,PERIODISMO,HWTCAF9065C5,AC,BASINTF250,2023-04-01,HWTCAF9065C5,1081.0,4.0,42138,-24.892580259562802,48575443AF9065C5,MONUV411,V2.4.12,46190
43478,2026-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-03-18,1500036,ACTIVO,PRADOS VERDES,HWTCAF8FFEED,AC,BASINTF250,,HWTCAF8FFEED,,1.0,43478,-23.1317044444445,48575443AF8FFEED,MONUV411,V2.4.12,34833
43478,2026-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-03-18,1500036,ACTIVO,PRADOS VERDES,HWTCAF8FFEED,AC,BASINTF250,,HWTCAF8FFEED,,1.0,43478,-23.1317044444445,48575443AF8FFEED,MONUV411,V2.4.12,42138
44943,2026-03-18,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,SIN COSTO CLIENTE ENTERADO JORGE SOLICITA,nan,2026-03-18,1500046,ACTIVO,PEDREGAL,XPONDD5CBC5E,AC,INT30,2025-07-01,XPONDD5CBC5E,260.0,0.0,44943,-30.917319321533807,58504F4EDD5CBC5E,MN-WIFI2,V1.7.1,42138
42886,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-19,1500374,ACTIVO,BELO,XPONDD3FC39F,AC,INT20,,XPONDD3FC39F,,1.0,42886,-20.984126165930256,58504F4EDD3FC39F,MN-WIFI2,V1.7.1,43478
39433,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,"ER, REQUIERE VISITA",2026-03-19,1500036,ACTIVO,MADERO,XPONDD4C5E9A,AC,INT30,,XPONDD4C5E9A,,1.0,39433,-21.446525925925943,58504F4EDD4C5E9A,MN-WIFI2,V1.7.1,43478
34918,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,SIN SEÑAL EN AMBOS SERVICIO,"ER, FUERA DE LINEA",2026-03-21,1500046,ACTIVO,PERIODISMO,XPONDD2C3576,AC,BASINT30,,XPONDD2C3576,,3.0,34918,-28.58207137978133,58504F4EDD2C3576,BT-213XR,V1.2.16SP,44943
46232,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, NIVEL BAJO MENOS 29.20",2026-03-19,1500036,ACTIVO,MADERO,HWTCAFAB56E3,AC,BASINTF250,,HWTCAFAB56E3,,1.0,46232,-29.365023209876536,48575443AFAB56E3,CNA-ONU-4GE2WXCA,V1.7.1,42886
18742,2026-03-18,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,nan,"ER, FUERA DE LINEA",2026-03-20,1500046,ACTIVO,PEDREGAL,XPONDD5FE014,AC,INT20,2025-04-06,XPONDD5FE014,346.0,2.0,18742,-25.770002458210456,58504F4EDD5FE014,MN-WIFI2,V1R007C00S001,39433
30684,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIGUE SIN SEÑAL DE TV TAMBIEN,"ER, FUERA DE LINEA",2026-03-19,1500046,ACTIVO,PEDREGAL,HWTCAFAB481F,AC,BASINTF250,,HWTCAFAB481F,,1.0,30684,-23.138727876106163,48575443AFAB481F,CNA-ONU-4GE2WXCA,V1.7.1,34918
30832,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),PON PARPADEA,"ER, NIVEL BAJO MENOS 32.21",2026-03-22,1500285,ACTIVO,PRADOS VERDES,XPONDD41E623,AC,INT10,2017-02-05,XPONDD41E623,3328.0,4.0,30832,-31.21839259259239,58504F4EDD41E623,MN-WIFI2,V1.7.1,46232
45853,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CABLE TROZADO A FUERA DE DOM,"ER, REQUIERE VISITA",2026-03-20,1500039,ACTIVO,PEDREGAL,XPONAF5B6A95,AC,BASINTF250,,XPONAF5B6A95,,2.0,45853,-27.331270894788684,58504F4EAF5B6A95,HG102AT,V1.7.1,18742
32373,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,"ER, FUERA DE LINEA",2026-03-19,1500046,ACTIVO,PEDREGAL,485754438AB0288B,AC,INT10,2017-05-10,485754438AB0288B,3234.0,1.0,32373,-26.59404744346115,485754438AB0288B,546M,V3R016C10S130,30684
45221,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-20,1500374,ACTIVO,VISTA BELLA,HWTC1DD880A0,AC,INT20,,HWTC1DD880A0,,2.0,45221,-25.407874175545306,485754431DD880A0,CNA-ONU-4GE2WX,V1.7.1,30832
46567,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-03-19,1500503,ACTIVO,SANTIAGUITO,HWTCAF91200D,AC,BASINTF250,2026-10-03,HWTCAF91200D,-199.0,1.0,46567,-21.939456845238077,58504F4EDD41E623,None,None,44615
37182,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,"ER, FUERA DE LINEA",2026-03-19,1500046,ACTIVO,PEDREGAL,OPTI37B0EFED,AC,INT10,,OPTI37B0EFED,,1.0,37182,-22.676975172074776,4F50544937B0EFED,MONUV142,0,45853
345006,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-03-19,1500046,ACTIVO,PEDREGAL,XPONDD45EB3A,AC,BASINT20,,XPONDD45EB3A,,1.0,345006,-23.539188790560395,58504F4EDD45EB3A,MN-CATV2,V1.7.1,32373
46627,2026-03-18,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 250MB ($399),CAMBIO DE EQUIPO SIN COSTO TOIT ENTERADA,nan,2026-03-18,1500036,ACTIVO,MADERO,CDTCAFA3BB6A,AC,BASINTF250,2026-04-03,CDTCAFA3BB6A,-16.0,0.0,46627,-20.682132601351327,43445443AFA3BB6A,FD712GD-R850,V1.7.1,45221
728,2026-03-18,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,"ER, VARIAS DESCONEXIONES",2026-03-19,1500374,ACTIVO,VIRREY,XPON2E1B644B,AC,BASINTF250,,XPON2E1B644B,,1.0,728,-23.179123695518857,58504F4E2E1B644B,WK-3802AWC,V3.2.14,46567_M
46534,2026-03-18,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),INTERMITENTE,"ER, VARIAS DESCONEXIONES",2026-03-19,1500374,ACTIVO,BELO,HWTC5002590A,AC,BASINTF250,,HWTC5002590A,,1.0,46534,-21.90422434953359,485754435002590A,CNA-ONU-2GE2WXCA,V1.7.1,37182
28760,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, SE RECOMIENDA VISITA",2026-03-22,1500039,ACTIVO,PERIODISMO,HWTCAFAB3583,AC,BASINTF250,2025-11-12,HWTCAFAB3583,126.0,4.0,28760,-23.33839480874329,48575443AFAB3583,CNA-ONU-4GE2WXCA,V1.7.1,345006
334791,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,"ER, SE RECOMIENDA VISITA",2026-03-19,1500046,ACTIVO,PEDREGAL,XPONDD298288,AC,BASINT30,,XPONDD298288,,1.0,334791,-25.590215093411956,58504F4EDD298288,BT-211XR,V1.2.11,46627
42142,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),MODEM APAGO,nan,2026-03-19,1500036,ACTIVO,PUNHUATO,CDTCAFA3B28E,AC,BASINTF250,2026-05-02,CDTCAFA3B28E,-45.0,1.0,42142,-24.22927761341231,43445443AFA3B28E,FD712GD-R850,V1.7.1,728
32754,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),AMBOS SERVICION,nan,2026-03-22,1500039,ACTIVO,PEDREGAL,XPONDD6EFEE3,AC,BASINT10,,XPONDD6EFEE3,,4.0,32754,-29.177555309734522,58504F4EDD6EFEE3,MN-CATV2,V1R007C00S001,46534
38462,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FOCO DE WIFFI APAGADO. BOTON DE WIFI,nan,2026-03-21,1500374,ACTIVO,BELO,XPONDD43A11B,AC,INT30,,XPONDD43A11B,,3.0,38462,-22.68021723122233,58504F4EDD43A11B,MN-WIFI2,V1.7.1,28760
42173,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"GT.OFFLINE, REQUIERE VISITA",2026-03-19,1500036,ACTIVO,PUNHUATO,48575443D055B05B,AC,INT20,2023-04-01,48575443D055B05B,1082.0,1.0,42173,-23.833909023668625,48575443D055B05B,HG8546M,V5R019C00S050,334791
38104,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,GT. NIVEL BAJO MENOS  28.54,2026-03-20,1500374,ACTIVO,VISTA BELLA,HWTCAF8FE9ED,AC,BASINTF250,,HWTCAF8FE9ED,,2.0,38104,-27.910968076285183,48575443AF8FE9ED,MONUV411,V2.4.12,42142
31602,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,SIN SEÑAL,nan,2026-03-22,1500046,ACTIVO,PERIODISMO,48575443AA2C929D,AC,INT30,2017-10-07,48575443AA2C929D,3084.0,4.0,31602,-27.807547814207812,48575443AA2C929D,546M,V3R016C10S130,32754
45918,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA,GT.CAIDA DE NIVEL,2026-03-19,1500503,ACTIVO,SANTIAGUITO,HWTC500258CE,AC,BASINTF250,,HWTC500258CE,,1.0,45918,-20.31161371659105,48575443500258CE,CNA-ONU-2GE2WXCA,V1.7.1,38462
41817,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,RESETEO,"GT.OFFLINE, REQUIERE VISITA",2026-03-21,1500374,ACTIVO,BELO,XPONDD5FF36C,AC,INT20,,XPONDD5FF36C,,3.0,41817,-24.712398134511613,58504F4EDD5FF36C,MN-WIFI2,V1R007C00S001,42173
36704,2026-03-18,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 60MB,INF UBER SOLICITA,nan,2026-03-19,1500047,CORTESIA,PERIODISMO,HWTC50025F52,SC,BASINT20,,HWTC50025F52,,1.0,36704,-26.10581454918038,4857544350025F52,CNA-ONU-2GE2WXCA,V1.7.1,38104
44554,2026-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,nan,2026-03-20,1501399,ACTIVO,NINO ARTILLERO,XPONDD53062C,AC,INT20,,XPONDD53062C,,2.0,44554,-21.83198623402161,48575443AA2C929D,546M,V3R016C10S130,31602
46678,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN NINGUN SERVICIO,GT.OFFLINE,2026-03-19,1501177,ACTIVO,EL REALITO,HWTCAF91203D,AC,BASINTF250,,HWTCAF91203D,,0.0,46678,-24.155730809674044,48575443500258CE,CNA-ONU-2GE2WXCA,V1.7.1,45918
41062,2026-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,PIDE VISITA POR FALLAS CONSTANTES,GT. DESCONEXIONES,2026-03-23,1500047,ACTIVO,MADERO,4857544311658EA9,AC,INT30,,4857544311658EA9,,4.0,41062,-29.030076560099733,4857544311658EA9,HG8546M,V3R017C10S125,41817
45980,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"GT.OFFLINE, REQUIERE VISITA",2026-03-19,1500046,ACTIVO,PEDREGAL,XPONDD7EAEC6,AC,BASINTF250,,XPONDD7EAEC6,,0.0,45980,-30.36487094395297,58504F4EDD7EAEC6,MN-CATVDUALM,V1R007C00S001,36704
39656,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FALLA SERVICIO DESDE EL PRIMERO DEL MES.,"GT.OFFLINE, REQUIERE VISITA",2026-03-23,1500374,PENDIENTE DESCONEXION,MIL CUMBRES,nan,PD,INT30,2021-05-11,nan,1773.0,4.0,39656,-25.735220588235304,4857544321A4B28B,546M,V3R016C10S130,44554_M
42689,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"GT.OFFLINE, REQUIERE VISTA",2026-03-20,1500046,ACTIVO,PEDREGAL,XPONDD3E7155,AC,INT30,,XPONDD3E7155,,1.0,42689,-22.76440880039334,58504F4EDD3E7155,MN-WIFI2,V1.7.1,46678_M
34501,2026-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,TIENE NIVEL BAJO REQUIERE VISITA,GT. NIVEL BAJO MENOS 30.96,2026-03-23,1500039,ACTIVO,PEDREGAL,4857544357390071,AC,INT50,2023-09-03,4857544357390071,928.0,4.0,34501,-30.73098451327429,4857544357390071,HG8546M,V5R019C00S050,41062
344795,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,JE MANDO A CC,2026-03-20,1500046,ACTIVO,PEDREGAL,XPONDD41F2FB,AC,INT30,,XPONDD41F2FB,,1.0,344795,-21.91301622418877,58504F4EDD41F2FB,MN-WIFI2,V1.7.1,45980
29054,2026-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,MALA INST,JE VISITA PARA CHECAR EN DOMICILIO,2026-03-19,1500046,ACTIVO,PEDREGAL,XPONDD28C9F8,AC,INT30,2016-09-11,XPONDD28C9F8,3476.0,0.0,29054,-19.907733529990157,58504F4EDD28C9F8,BT-213XR,V1.2.11,nan
346613,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN NINGUN SERVICIO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-20,1500046,ACTIVO,PEDREGAL,XPONDD7EAA7E,AC,BASINTF250,,XPONDD7EAA7E,,1.0,346613,-25.35809365781717,58504F4EDD7EAA7E,MN-CATVDUALM,V1R007C00S001,42689
32334,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,NIVEL BAJO,nan,2026-03-22,1500285,ACTIVO,PRADOS VERDES,XPONDD3FB5FF,AC,BASINT30,2017-04-10,XPONDD3FB5FF,3265.0,3.0,32334,-31.24783827160494,58504F4EDD3FB5FF,MN-CATV2,V1.7.1,34501
346667,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,JE MANDO A CC,2026-03-20,1500046,ACTIVO,PEDREGAL,CDTCAFA3B552,AC,BASINTF250,2014-08-10,CDTCAFA3B552,4239.0,1.0,346667,-25.505444936086576,43445443AFA3B552,FD712GD-R850,V1.7.1,344795
13421,2026-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,SEÑAL INTERMITENTE SOLICITA PASEN A DOM. RESETEO,JE VISITA PARA CHECAR EN DOMICILIO,2026-03-21,1500374,ACTIVO,BELO,48575443E68816A9,AC,INT30,2017-11-12,48575443E68816A9,3049.0,2.0,13421,-27.00011413843894,48575443E68816A9,HG8546M,V3R017C10S125,29054
45976,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-23,1500047,ACTIVO,PUNHUATO,485754434A9F18A,AC,INT20,2025-07-11,485754434A9F18A,251.0,4.0,45976,-27.029527859960854,485754434A9F918A,546M,V3R017C10S108,346613
40555,2026-03-19,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 60MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA TEC HUMBERTO,nan,2026-03-19,1500503,ACTIVO,SANTIAGUITO,HWTCAF911FE9,AC,BASINT20,2022-09-04,HWTCAF911FE9,1292.0,0.0,40555,-25.20608547655077,48575443AF911FE9,MONUV411,V2.4.12,32334
46507,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,JE FUERA DE LINEA REQUIERE VISITA,2026-03-20,1500374,ACTIVO,BELO,HWTC50025916,AC,BASINTF250,,HWTC50025916,,1.0,46507,-20.16011291114383,4857544350025916,CNA-ONU-2GE2WXCA,V1.7.1,346667
45365,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,COMENTA QUE SE LE VA MUCHO POR LAS TARDES,JE MANDO A CC,2026-03-24,1500374,ACTIVO,BELO,HWTC73B8608B,AC,INT30,2025-10-06,HWTC73B8608B,164.0,5.0,45365,-26.988225331369662,4857544373B8608B,546M,V3R016C10S130,13421
11603,2026-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"SE ENCUENTRA OFFLINE, REQUIERE VISITA",2026-03-21,1500046,ACTIVO,PERIODISMO,HWTCAFAB42BB,AC,BASINTF250,2025-12-12,HWTCAFAB42BB,97.0,2.0,11603,-23.30276810109293,48575443AFAB42BB,CNA-ONU-4GE2WXCA,V1.7.1,nan
34940,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-21,1500046,ACTIVO,PERIODISMO,XPON1D43230C,AC,BASINT20,,XPON1D43230C,,2.0,34940,-24.58689207650278,58504F4E1D43230C,HG102AT,V1.7.1,40555
44730,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,JE MANDO A CC,2026-03-19,5555555,ACTIVO,NINO ARTILLERO,XPONDD439F93,AC,INT20,,XPONDD439F93,,0.0,44730,-23.92215093412001,4857544350025916,CNA-ONU-2GE2WXCA,V1.7.1,46507
38692,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,nan,JE MANDO A CC,2026-03-22,1500285,ACTIVO,VIRREY,4857544366EEC1A9,AC,INT30,,4857544366EEC1A9,,3.0,38692,-22.731728054020927,4857544366EEC1A9,HG8546M,V3R017C10S125,45365
348164,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS. REALIZO EDWIN Y DIEGO ABR- ACOMETIDA DAÑADA.,JE FUERA DE LINEA REQUIERE VISITA,2026-03-21,1500036,ACTIVO,PRADOS VERDES,HWTC1DD89B88,AC,BASINTF250,2025-04-08,HWTC1DD89B88,345.0,2.0,348164,-27.42444938271598,48575443AFAB42BB,CNA-ONU-4GE2WXCA,V1.7.1,11603
39433,2026-03-19,EQUIPO DA?ADO,INTERNET FIBRA 75MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICOITA TEC CARLOS,nan,2026-03-19,1500036,ACTIVO,MADERO,XPONDD4C5E9A,AC,INT30,,XPONDD4C5E9A,,0.0,39433,-21.446525925925943,58504F4EDD4C5E9A,MN-WIFI2,V1.7.1,34940
29342,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE MANDO A CC,2026-03-23,1500047,ACTIVO,MADERO,485754430A61A26F,AC,INT30,,485754430A61A26F,,4.0,29342,-22.17844320987666,485754430A61A26F,HG8546M,V3R017C00S125,44730_M
41020,2026-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,SEÑAL MUY INTERMITENTE. 1 EMPALME VERDE,GT.OFFLINE,2026-03-21,1500374,ACTIVO,VIRREY,48575443F3252EA9,AC,INT20,,48575443F3252EA9,,2.0,41020,-20.246246163290376,48575443F3252EA9,HG8546M,V3R017C10S125,38692
42354,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,"FALLAS CONTINUAS, SE VA EL INTERNET.  ESTO A PARTIR DEL PRIMERO DEL MES DE MARZO.",GT.SE ENVIA A CC,2026-03-20,1500374,ACTIVO,BELO,XPONDD3C30D0,AC,INT30,,XPONDD3C30D0,,1.0,42354,-23.288966617574875,58504F4EDD3C30D0,MN-CATV2,V1.7.1,348164_promo
638,2026-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,nan,2026-03-19,1500036,ACTIVO,MADERO,"14CFE2CCD842, XPONDD5FEF38",AC,INT10,2021-07-01,"14CFE2CCD842, XPONDD5FEF38",1722.0,0.0,638,-28.947598101265772,58504F4EDD5FEF38,MN-WIFI2,V1.7.1,39433
31626,2026-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),FOCO ROJO,"ER, VARIAS DESCONEXIONES",2026-03-20,1500046,ACTIVO,PEDREGAL,HWTC50029396,AC,BASINTF250,,HWTC50029396,,1.0,31626,-24.894994252873555,4857544350029396,CNA-ONU-2GE2WXCA,V1.7.1,29342
26269,2026-03-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-03-21,1501409,ACTIVO,PRADOS VERDES,XPONDD54FC7C,AC,INT30,,XPONDD54FC7C,,1.0,26269,-22.01819037037035,58504F4EDD54FC7C,MN-CATV2,V1.7.1,41020
31064,2026-03-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,"ER, FUERA DE LINEA",2026-03-20,1500046,ACTIVO,PEDREGAL,XPONDD5CB25E,AC,INT10,2017-09-05,XPONDD5CB25E,3118.0,0.0,31064,-29.473632005899507,58504F4EDD5CB25E,MN-WIFI2,V1.7.1,42354
45918,2026-03-20,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),NUEVAMENTE SIN SEÑAL,"GT, SE ATENDIO X WHATS",2026-03-20,1500503,ACTIVO,SANTIAGUITO,HWTC500258CE,AC,BASINTF250,,HWTC500258CE,,0.0,45918,-20.31161371659105,48575443500258CE,CNA-ONU-2GE2WXCA,V1.7.1,638
45956,2026-03-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,GT.SE ENVIA A CC,2026-03-30,1501177,ACTIVO,RICARDO FLORES MAGON,XPONDD7EA3DE,AC,BASINTF250,2025-08-11,XPONDD7EA3DE,221.0,10.0,45956,-25.571718289085585,58504F4EDD7EA3DE,MN-CATVDUALM,V1R007C00S001,45478
40463,2026-03-20,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-23,1500039,ACTIVO,PEDREGAL,48575443B51C13A9,AC,INT20,,48575443B51C13A9,,3.0,40463,-40.0,48575443B51C13A9,HG8546M,V3R017C10S125,31626
